,cars,demands,labels,locations,megacluster,streetName,streetSide,clusterID
1625,0.396039604,0.128712871,B386403,"[446643.6025, 4636187.088]",1,W TILDEN ST,N,30
1626,1.85106383,0.329787234,B386404,"[446684.5594, 4636254.305]",1,S JEFFERSON ST,W,30
1627,3.46875,0.34375,B386405,"[446683.0033, 4636351.164]",1,S JEFFERSON ST,W,30
1628,2.84375,0.364583333,B386406,"[446680.3588, 4636488.499]",1,S JEFFERSON ST,W,30
1629,5.468085106,0.638297872,B386407,"[446682.1358, 4636651.464]",1,S JEFFERSON ST,E,30
1630,3.97826087,0.315217391,B386408,"[446678.7015, 4636661.024]",1,S JEFFERSON ST,W,30
1631,2.141304348,0.239130435,B386410,"[446683.7724, 4636483.706]",1,S JEFFERSON ST,E,30
1632,2.505376344,0.258064516,B386411,"[446686.395, 4636350.862]",1,S JEFFERSON ST,E,30
1633,1.691489362,0.478723404,B386412,"[446687.6815, 4636255.113]",1,S JEFFERSON ST,E,30
1634,0.362637363,0.043956044,B386413,"[446685.2671, 4636207.621]",1,S JEFFERSON ST,W,30
1674,0.631578947,0.052631579,B393301,"[446224.6888, 4637945.297]",1,N MILWAUKEE AVE,E,30
1676,2.789473684,0.605263158,B393303,"[446206.0887, 4637957.519]",1,N MILWAUKEE AVE,W,30
1828,10.25075529,1.012084592,B414502,"[448673.5804, 4637121.585]",1,E RANDOLPH-UL ST,S,30
1829,0.324324324,0.013513514,B414504,"[448494.315, 4637359.729]",1,N COLUMBUS-LL DR,W,30
1830,1.364864865,0.22972973,B414505,"[448493.7075, 4637314.171]",1,N COLUMBUS-LL DR,W,30
1831,3.689320388,0.737864078,B414506,"[448519.3256, 4637217.706]",1,N COLUMBUS-UL DR,E,30
1832,1.341772152,0.227848101,B414507,"[448519.4393, 4637356.554]",1,N COLUMBUS-LL DR,E,30
3056,2.825,0.558333333,B511504,"[447532.0624, 4636760.988]",1,S LA SALLE ST,W,30
3057,3.537878788,0.628787879,B511505,"[447646.2602, 4637359.319]",1,N CLARK ST,W,30
3058,7.691176471,0.963235294,B511506,"[447654.7444, 4636794.74]",1,S CLARK ST,E,30
3059,2.511278195,0.413533835,B511507,"[447659.4782, 4636679.036]",1,S CLARK ST,E,30
3060,4.74015748,0.677165354,B511508,"[447658.945, 4636542.48]",1,S CLARK ST,W,30
3061,2.787878788,0.386363636,B511509,"[447657.8927, 4636618.896]",1,S CLARK ST,W,30
3062,1.917355372,0.305785124,B511511,"[447537.8444, 4636962.83]",1,N LASALLE ST,E,30
3063,2.067073171,0.451219512,B512501,"[447403.435, 4637219.492]",1,N WELLS ST,W,30
3064,0.402597403,0.123376623,B512502,"[447406.3645, 4637028.507]",1,N WELLS ST,W,30
3065,1.682119205,0.251655629,B512503,"[447408.481, 4636927.491]",1,N WELLS ST,W,30
3066,0.875,0.164473684,B512504,"[447409.4944, 4636827.766]",1,S WELLS ST,W,30
3067,1.986394558,0.299319728,B512505,"[447410.3629, 4636705.605]",1,S WELLS ST,W,30
3068,0.283464567,0.039370079,B512506,"[447411.9215, 4636487.872]",1,S WELLS ST,W,30
3069,3.530201342,0.677852349,B512507,"[447412.6111, 4636383.26]",1,S WELLS ST,W,30
3070,1.267605634,0.246478873,B512508,"[447418.5343, 4636277.162]",1,S WELLS,E,30
3071,1.43537415,0.176870748,B512510,"[447412.5865, 4636751.195]",1,S WELLS ST,E,30
3072,0.0,0.0,B512511,"[447410.3523, 4636901.792]",1,N WELLS ST,E,30
3073,1.103896104,0.12987013,B512512,"[447409.7212, 4637061.142]",1,N WELLS ST,E,30
3074,2.170886076,0.550632911,B512513,"[447405.7864, 4637313.835]",1,N WELLS ST,E,30
3075,2.909774436,0.406015038,B513504,"[447777.6284, 4636666.462]",1,S DEARBORN ST,W,30
3076,3.328467153,0.372262774,B513505,"[447776.1101, 4636815.386]",1,S DEARBORN ST,W,30
3077,1.938461538,0.307692308,B513506,"[447774.4225, 4636988.826]",1,N DEARBORN ST,W,30
3078,3.176923077,0.4,B513508,"[448099.7192, 4636586.116]",1,E ADAMS ST,S,30
3079,7.540372671,0.925465839,B514501,"[447783.0377, 4636332.163]",1,S DEARBORN ST,W,30
3080,3.419354839,0.316129032,B514502,"[448098.1831, 4636307.373]",1,E VAN BUREN ST,N,30
3081,2.406451613,0.277419355,B514503,"[447867.8068, 4636303.028]",1,W VAN BUREN ST,N,30
3082,4.132075472,0.65408805,B514504,"[447259.9122, 4636293.256]",1,W VAN BUREN ST,S,30
3083,2.032467532,0.298701299,B514506,"[447871.3658, 4636299.954]",1,W VAN BUREN ST,S,30
3084,3.656050955,0.363057325,B514507,"[447950.8592, 4636301.191]",1,E VAN BUREN ST,S,30
3097,0.744897959,0.091836735,B517501,"[447239.8275, 4637281.489]",1,W LAKE ST,S,30
3098,5.0,0.5,B517502,"[447332.1634, 4637330.761]",1,N POST PL,W,30
3099,0.202020202,0.04040404,B517503,"[447334.5186, 4637346.301]",1,N POST PL,E,30
3100,4.666666667,2.0,B517504,"[447482.4602, 4637281.337]",1,W LAKE ST,S,30
3101,0.8,0.0,B517505,"[448073.7893, 4637279.61]",1,E LAKE ST,S,30
3102,5.0,1.0,B517506,"[447367.5928, 4637284.226]",1,W LAKE ST,N,30
3103,6.0,0.5,B517507,"[447711.5832, 4637280.246]",1,W LAKE ST,S,30
3104,1.666666667,0.666666667,B517508,"[447737.4362, 4637283.437]",1,W LAKE ST,N,30
3160,1.826388889,0.256944444,B527501,"[447362.429, 4637143.982]",1,W RANDOLPH ST,S,30
3161,1.826388889,0.263888889,B527502,"[447286.7779, 4637255.461]",1,N FRANKLIN ST,E,30
3162,2.298611111,0.527777778,B527503,"[447282.9625, 4637191.645]",1,N FRANKLIN ST,W,30
3163,1.557823129,0.176870748,B527504,"[447206.0276, 4637143.29]",1,W RANDOLPH ST,S,30
3164,4.796296296,0.703703704,B527505,"[447283.7113, 4637062.482]",1,N FRANKLIN ST,W,30
3165,1.081632653,0.265306122,B527506,"[447286.2166, 4636913.811]",1,N FRANKLIN ST,W,30
3166,3.808139535,0.5,B527507,"[447170.9511, 4636645.628]",1,S WACKER DR,E,30
3167,3.103225806,0.438709677,B527508,"[447169.0579, 4636786.597]",1,N WACKER DR,E,30
3168,1.593333333,0.273333333,B527509,"[447166.4312, 4637076.831]",1,N WACKER DR,E,30
3169,6.279816514,3.568807339,B527510,"[447145.515, 4636610.521]",1,S WACKER DR,W,30
3170,1.939597315,0.268456376,B527511,"[447169.9532, 4636242.873]",1,S WACKER DR,W,30
3171,2.287581699,0.483660131,B527512,"[447388.7097, 4636503.182]",1,W QUINCY ST,S,30
3172,1.2,0.144827586,B527514,"[447282.9886, 4637343.31]",1,N FRANKLIN ST,W,30
3173,1.883870968,0.270967742,B527516,"[447325.1189, 4636719.0]",1,W MONROE ST,N,30
3174,6.26875,1.08125,B527517,"[447838.3244, 4637140.404]",1,W RANDOLPH ST,S,30
3175,1.531468531,0.153846154,B527518,"[447243.1143, 4637146.946]",1,W RANDOLPH ST,N,30
3176,1.58490566,0.188679245,B528501,"[448012.8368, 4636305.404]",1,E VAN BUREN ST,N,30
3177,2.68627451,0.39869281,B528502,"[447287.8694, 4636677.171]",1,S FRANKLIN ST,W,30
3178,0.986577181,0.067114094,B528503,"[447285.1594, 4637091.204]",1,N FRANKLIN ST,E,30
3179,1.598425197,0.291338583,B528504,"[447370.8836, 4637281.214]",1,W LAKE ST,S,30
3180,1.384615385,0.294871795,B528505,"[447402.6478, 4637335.42]",1,N WELLS ST,W,30
3181,2.205128205,0.403846154,B528507,"[447169.4521, 4636765.462]",1,S WACKER DR,E,30
3182,1.532894737,0.184210526,B528508,"[447295.17, 4636340.509]",1,S FRANKLIN ST,E,30
3183,0.815286624,0.114649682,B528510,"[447718.266, 4636301.594]",1,W VAN BUREN ST,N,30
3184,3.323529412,0.573529412,B529401,"[446866.2855, 4635514.651]",1,W TAYLOR ST,N,30
3185,1.063492063,0.158730159,B529402,"[446784.0285, 4635513.879]",1,W TAYLOR ST,N,30
3186,0.020833333,0.0,B529403,"[446646.262, 4635509.587]",1,W TAYLOR ST,S,30
3187,6.181818182,0.909090909,B529404,"[446843.3945, 4635512.163]",1,W TAYLOR ST,S,30
3188,13.73972603,2.164383562,B529405,"[446949.6315, 4635314.297]",1,S CANAL ST,W,30
3189,11.06666667,1.233333333,B529407,"[446951.1913, 4635385.445]",1,S CANAL ST,E,30
3190,0.083333333,0.0,B529409,"[446657.0823, 4635512.777]",1,W TAYLOR ST,N,30
3191,0.551020408,0.040816327,B529410,"[446901.3251, 4635243.158]",1,W ROOSEVELT RD,N,30
3192,1.933333333,0.4,B532401,"[446941.6556, 4635681.746]",1,S CANAL ST,W,30
3193,5.454545455,1.636363636,B532403,"[446939.0732, 4635820.591]",1,S CANAL ST,W,30
3194,0.638297872,0.085106383,B532405,"[446948.0523, 4635539.323]",1,S CANAL ST,E,30
3195,0.055555556,0.0,B533501,"[448617.9597, 4637517.026]",1,E WACKER-UL DR,N,30
3196,1.061728395,0.320987654,B533503,"[448582.5887, 4637503.313]",1,E WACKER-LL (MEDIAN) DR,S,30
3197,0.479452055,0.095890411,B533504,"[448371.7302, 4637357.014]",1,N STETSON-LL AVE,W,30
3198,1.095890411,0.315068493,B533505,"[448374.9913, 4637361.646]",1,N STETSON-LL AVE,E,30
3199,0.324324324,0.054054054,B533506,"[448393.0262, 4637524.14]",1,E WACKER-LL DR,S,30
3200,0.119402985,0.029850746,B533507,"[448678.0691, 4637489.543]",1,E WACKER-LL (MEDIAN) DR,S,30
3201,0.48,0.053333333,B533508,"[448431.2382, 4637530.162]",1,E WACKER-LL (MEDIAN) DR,S,30
3202,0.6,0.12,B533510,"[448407.7693, 4637554.795]",1,E WACKER-LL DR,N,30
3203,0.7875,0.3125,B533511,"[448432.4231, 4637533.153]",1,E WACKER-LL (MEDIAN) DR,N,30
3204,2.87804878,1.256097561,B533514,"[448597.9931, 4637510.186]",1,E WACKER-LL DR,N,30
3205,0.591836735,0.163265306,B534401,"[446618.5849, 4635759.505]",1,W POLK ST,S,30
3206,1.735849057,0.150943396,B534403,"[446892.9182, 4635765.327]",1,W POLK ST,N,30
3207,2.283333333,0.933333333,B534404,"[446742.551, 4635764.51]",1,W POLK ST,N,30
3208,0.043478261,0.0,B534405,"[446628.3497, 4635762.981]",1,W POLK ST,N,30
3246,2.182352941,0.317647059,B545501,"[448038.3134, 4637347.461]",1,N WABASH AVE,W,30
3247,1.954545455,0.272727273,B545505,"[448043.8612, 4636828.228]",1,S WABASH AVE,W,30
3248,1.806451613,0.206451613,B545506,"[448049.9313, 4636367.843]",1,S WABASH AVE,W,30
3249,3.477707006,0.375796178,B545508,"[448053.0885, 4636370.768]",1,S WABASH AVE,E,30
3250,4.220125786,0.622641509,B545509,"[448050.0648, 4636535.957]",1,S WABASH AVE,E,30
3251,6.073170732,0.81097561,B545510,"[448049.0663, 4636672.983]",1,S WABASH AVE,E,30
3252,1.934911243,0.272189349,B545512,"[448044.5265, 4637080.2]",1,N WABASH AVE,E,30
3253,1.810457516,0.22875817,B545513,"[448047.667, 4636494.363]",1,S WABASH AVE,W,30
3254,1.450331126,0.231788079,B545514,"[448051.5106, 4636279.929]",1,S WABASH AVE,W,30
3255,2.987654321,0.419753086,B545516,"[448047.2903, 4636820.564]",1,S WABASH AVE,E,30
3256,2.122807018,0.456140351,B546402,"[446787.1214, 4638354.744]",1,N KINGSBURY ST,E,30
3257,2.821428571,0.678571429,B546404,"[446788.1114, 4638263.901]",1,N KINGSBURY ST,E,30
3258,2.589285714,0.339285714,B546405,"[446784.19, 4638327.277]",1,N KINGSBURY ST,W,30
3259,2.327586207,0.344827586,B546406,"[446782.8714, 4638396.341]",1,N KINGSBURY ST,W,30
3260,1.707692308,0.184615385,B546407,"[446739.8372, 4638481.068]",1,W CHICAGO AVE,S,30
3261,2.109375,0.484375,B546408,"[446850.1057, 4638483.126]",1,W CHICAGO AVE,S,30
3262,2.492063492,0.19047619,B546409,"[446945.2407, 4638484.91]",1,W CHICAGO AVE,S,30
3263,3.909090909,0.409090909,B547401,"[447082.5609, 4638377.148]",1,W SUPERIOR ST,N,30
3264,3.227272727,0.181818182,B547402,"[447027.589, 4638412.971]",1,N SEDGWICK ST,W,30
3265,6.47826087,0.47826087,B547403,"[446954.0515, 4638375.833]",1,W SUPERIOR ST,N,30
3266,4.277777778,1.111111111,B547404,"[446908.2414, 4638401.89]",1,N HUDSON AVE,E,30
3267,6.421052632,1.210526316,B547406,"[446833.944, 4638374.956]",1,W SUPERIOR ST,N,30
3268,3.619047619,0.523809524,B547407,"[446851.6777, 4638371.922]",1,W SUPERIOR ST,S,30
3269,2.818181818,0.636363636,B547408,"[446906.1801, 4638349.31]",1,N HUDSON AVE,W,30
3270,2.8,0.5,B547409,"[446909.5822, 4638342.967]",1,N HUDSON AVE,E,30
3271,3.764705882,0.352941176,B547411,"[447030.8669, 4638345.111]",1,N SEDGWICK ST,E,30
3272,5.684210526,0.526315789,B547412,"[446955.8073, 4638372.661]",1,W SUPERIOR ST,S,30
3273,5.95,0.4,B547413,"[447079.5867, 4638373.679]",1,W SUPERIOR ST,S,30
3274,2.55,0.35,B547414,"[447031.2694, 4638458.942]",1,N SEDGWICK ST,E,30
3275,4.0,0.5,B548401,"[447111.8415, 4638290.031]",1,W HURON ST,N,30
3276,4.352941176,0.529411765,B548402,"[446932.1621, 4638290.038]",1,W HURON ST,N,30
3277,5.227272727,0.681818182,B548403,"[446865.9005, 4638288.98]",1,W HURON ST,N,30
3278,2.571428571,0.476190476,B548404,"[446906.9271, 4638233.141]",1,N HUDSON AVE,W,30
3279,2.666666667,0.523809524,B548405,"[446908.9616, 4638229.967]",1,N HUDSON AVE,E,30
3280,4.5,0.45,B548406,"[446981.6445, 4638286.455]",1,W HURON ST,S,30
3281,1.8,0.066666667,B548407,"[447029.7477, 4638239.542]",1,N SEDGWICK ST,W,30
3282,2.555555556,0.277777778,B548408,"[447033.3068, 4638231.978]",1,N SEDGWICK ST,E,30
3283,1.294117647,0.235294118,B548409,"[447067.2017, 4638286.537]",1,W HURON ST,S,30
3284,8.304347826,1.47826087,B548410,"[447092.5981, 4638200.723]",1,W ERIE ST,N,30
3285,3.80952381,0.380952381,B548411,"[446946.4981, 4638198.318]",1,W ERIE ST,N,30
3286,9.153846154,1.653846154,B548412,"[446868.8323, 4638197.401]",1,W ERIE ST,N,30
3287,2.136363636,0.318181818,B548413,"[446870.978, 4638194.115]",1,W ERIE ST,S,30
3288,5.916666667,0.875,B548414,"[447084.0642, 4638197.737]",1,W ERIE ST,S,30
3289,2.565217391,0.173913043,B548415,"[446983.2447, 4638195.107]",1,W ERIE ST,S,30
3290,3.08,0.52,B548416,"[446862.3149, 4638285.626]",1,W HURON ST,S,30
3368,6.052863436,0.810572687,B611401,"[447001.5625, 4637778.849]",1,N KINGSBURY ST,W,30
3387,2.324324324,0.648648649,B620701,"[446705.5581, 4635148.175]",1,S JEFFERSON ST,W,30
3388,0.945945946,0.351351351,B620705,"[446714.1276, 4634926.148]",1,S JEFFERSON ST,E,30
3389,0.636363636,0.212121212,B620707,"[446712.1313, 4635016.451]",1,S JEFFERSON ST,E,30
3390,4.982758621,1.672413793,B621701,"[446827.2707, 4635211.814]",1,S CLINTON ST,W,30
3391,0.676470588,0.029411765,B621703,"[446834.5296, 4634810.975]",1,S CLINTON ST,W,30
3392,3.555555556,1.066666667,B621704,"[446830.0081, 4635139.331]",1,S CLINTON ST,E,30
3417,1.072727273,0.127272727,B631401,"[446780.4335, 4635338.039]",1,W GRENSHAW ST,S,30
3418,1.454545455,0.254545455,B631402,"[446772.3901, 4635341.536]",1,W GRENSHAW ST,N,30
3419,0.979591837,0.163265306,B631403,"[446703.7174, 4635416.122]",1,S JEFFERSON ST,E,30
3420,1.203703704,0.092592593,B631404,"[446700.9698, 4635554.696]",1,S JEFFERSON ST,E,30
3421,4.5,2.166666667,B631406,"[446696.8761, 4635862.815]",1,S JEFFERSON ST,E,30
3422,4.75,1.75,B631407,"[446692.6124, 4635917.732]",1,S JEFFERSON ST,W,30
3423,0.75,0.125,B631409,"[446696.3088, 4635615.994]",1,S JEFFERSON ST,W,30
3424,0.836734694,0.142857143,B631411,"[446699.6131, 4635477.419]",1,S JEFFERSON ST,W,30
3425,0.509803922,0.019607843,B631412,"[446695.2472, 4635719.457]",1,S JEFFERSON ST,W,30
3426,3.254901961,0.843137255,B631415,"[446691.4482, 4636081.841]",1,S JEFFERSON ST,E,30
3427,1.634615385,0.403846154,B631416,"[446694.1455, 4635988.739]",1,S JEFFERSON ST,E,30
3428,4.517241379,1.293103448,B632401,"[446816.8083, 4635834.641]",1,S CLINTON ST,W,30
3429,1.928571429,0.321428571,B632402,"[446819.176, 4635711.933]",1,S CLINTON ST,W,30
3430,2.769230769,0.538461538,B632403,"[446825.7632, 4635379.228]",1,S CLINTON ST,W,30
3431,0.5,0.04,B632405,"[446821.462, 4635720.01]",1,S CLINTON ST,E,30
3444,6.75,0.935185185,B638401,"[446279.7642, 4637355.586]",1,N HALSTED ST,W,30
3445,1.874396135,0.173913043,B638403,"[446270.4242, 4637975.656]",1,N HALSTED ST,W,30
3461,3.334951456,0.504854369,B638431,"[446273.739, 4637972.638]",1,N HALSTED ST,E,30
3462,3.728971963,0.401869159,B638434,"[446282.9348, 4637362.878]",1,N HALSTED ST,E,30
3494,9.532258065,0.741935484,B700701,"[449260.8545, 4635094.114]",1,E SOLIDARITY DR,S,30
3495,4.529411765,0.205882353,B700703,"[449489.6001, 4635097.202]",1,E SOLIDARITY DR,S,30
3496,6.421052632,0.710526316,B700704,"[449528.9747, 4635100.466]",1,E SOLIDARITY-SOUTH SIDE MEDIAN DR,S,30
3497,6.958333333,0.479166667,B700706,"[449191.8914, 4635096.399]",1,E SOLIDARITY-SOUTH SIDE MEDIAN DR,S,30
3498,6.047619048,0.571428571,B700708,"[449288.5472, 4635131.473]",1,E SOLIDARITY-NORTH SIDE MEDIAN DR,N,30
3499,7.404761905,0.761904762,B700710,"[449531.8302, 4635134.273]",1,E SOLIDARITY-NORTH SIDE MEDIAN DR,N,30
3505,6.470588235,1.235294118,B713316,"[446183.8353, 4637243.457]",1,N GREEN ST,W,30
3506,4.121212121,0.393939394,B714302,"[446253.0338, 4635236.154]",1,W ROOSEVELT RD,N,30
3507,1.863636364,0.0,B714303,"[446003.5213, 4635233.106]",1,W ROOSEVELT RD,N,30
3508,5.135135135,0.405405405,B714305,"[446180.6772, 4635220.233]",1,W ROOSEVELT RD,S,30
3509,0.416666667,0.0,B714308,"[446256.2666, 4635221.991]",1,W ROOSEVELT RD,S,30
3510,5.375,0.333333333,B714315,"[445826.3448, 4635492.045]",1,W TAYLOR ST,N,30
3511,6.041666667,0.625,B714317,"[445758.5363, 4635488.57]",1,W TAYLOR ST,S,30
3512,5.833333333,0.833333333,B714318,"[445807.7901, 4635488.971]",1,W TAYLOR ST,S,30
3513,6.958333333,0.25,B714319,"[445884.5339, 4635489.219]",1,W TAYLOR ST,S,30
3612,2.3,0.25,B731301,"[445861.2327, 4636999.346]",1,W WASHINGTON BLVD,N,30
3613,1.4,0.1,B731302,"[445925.28, 4637000.245]",1,W WASHINGTON BLVD,N,30
3614,2.222222222,0.111111111,B731303,"[446119.7149, 4637004.647]",1,W WASHINGTON BLVD,N,30
3615,4.777777778,0.611111111,B731304,"[446213.0296, 4637005.882]",1,W WASHINGTON BLVD,N,30
3616,2.058823529,0.235294118,B731310,"[445750.7019, 4636995.032]",1,W WASHINGTON BLVD,S,30
3617,4.157894737,0.421052632,B731311,"[445830.0489, 4636995.925]",1,W WASHINGTON BLVD,S,30
3618,2.75,0.45,B731312,"[445966.2639, 4636997.44]",1,W WASHINGTON BLVD,S,30
3619,3.736842105,0.526315789,B731313,"[446031.0406, 4636999.111]",1,W WASHINGTON BLVD,S,30
3620,4.136363636,0.590909091,B731314,"[446104.5, 4637001.27]",1,W WASHINGTON BLVD,S,30
3621,5.083333333,0.625,B731315,"[446260.3607, 4637003.584]",1,W WASHINGTON BLVD,S,30
3622,3.966666667,0.333333333,B732301,"[445969.8737, 4636424.559]",1,W JACKSON BLVD,N,30
3623,3.714285714,0.535714286,B732302,"[446052.2328, 4636425.487]",1,W JACKSON BLVD,N,30
3624,2.933333333,0.3,B732303,"[446175.1629, 4636427.384]",1,W JACKSON BLVD,N,30
3625,3.1,0.5,B732308,"[445969.9597, 4636421.233]",1,W JACKSON BLVD,S,30
3626,4.357142857,0.857142857,B732309,"[446066.5099, 4636422.441]",1,W JACKSON BLVD,S,30
3627,1.862068966,0.172413793,B732310,"[446159.9469, 4636424.007]",1,W JACKSON BLVD,S,30
3628,2.666666667,0.407407407,B732311,"[446218.4336, 4636424.784]",1,W JACKSON BLVD,S,30
3629,1.814814815,0.148148148,B732314,"[446248.3983, 4636428.549]",1,W JACKSON BLVD,N,30
3630,1.418181818,0.272727273,B733401,"[446428.966, 4635238.1]",1,W ROOSEVELT RD,N,30
3631,2.793650794,0.30952381,B734401,"[448053.1365, 4636102.714]",1,S WABASH AVE,W,30
3632,4.4921875,0.48828125,B900501,"[448500.0349, 4636398.001]",1,S COLUMBUS DR,E,30
3633,6.816091954,0.712643678,B900503,"[448495.7949, 4636657.331]",1,S COLUMBUS DR,E,30
3634,5.628205128,0.504273504,B901401,"[448505.1597, 4636081.913]",1,S COLUMBUS DR,E,30
3635,3.461538462,0.256410256,B901403,"[448502.0123, 4636062.2]",1,S COLUMBUS DR,W,30
3636,11.43076923,1.553846154,B902501,"[448492.8806, 4636647.454]",1,S COLUMBUS DR,W,30
3637,5.515151515,0.656565657,B902503,"[448499.8126, 4636313.444]",1,S COLUMBUS DR,W,30
3638,4.043478261,0.608695652,B904701,"[448203.4256, 4635089.832]",1,S MICHIGAN AVE,W,30
3639,6.902912621,0.757281553,B905405,"[446286.8076, 4637050.28]",1,N HALSTED ST,E,30
3640,2.131313131,0.252525253,B905406,"[446283.7615, 4637044.76]",1,N HALSTED ST,W,30
3641,4.009708738,0.611650485,B905407,"[446349.0289, 4637008.347]",1,W WASHINGTON BLVD,N,30
3642,2.451612903,0.35483871,B905408,"[446524.3356, 4637006.974]",1,W WASHINGTON BLVD,N,30
3643,2.494382022,0.269662921,B905409,"[446618.5346, 4637007.32]",1,W WASHINGTON BLVD,N,30
3644,1.75,0.22826087,B905416,"[446518.6924, 4637003.746]",1,W WASHINGTON BLVD,S,30
3645,3.475247525,0.514851485,B907404,"[446368.9335, 4636430.246]",1,W JACKSON BLVD,N,30
3646,3.01,0.56,B907405,"[446495.4217, 4636431.734]",1,W JACKSON BLVD,N,30
3647,3.757575758,0.565656566,B907406,"[446593.9721, 4636432.601]",1,W JACKSON BLVD,N,30
3648,5.772727273,0.4,B907407,"[446763.8053, 4636434.102]",1,W JACKSON BLVD,N,30
3649,2.494736842,0.242105263,B907412,"[446588.8267, 4636429.092]",1,W JACKSON BLVD,S,30
3650,2.908163265,0.428571429,B907413,"[446652.4844, 4636429.391]",1,W JACKSON BLVD,S,30
3655,3.178217822,0.316831683,B909401,"[448126.4721, 4636025.563]",1,E HARRISON ST,N,30
3656,2.082474227,0.195876289,B909402,"[448137.5221, 4636022.322]",1,E HARRISON ST,S,30
3657,13.96,1.76,B910701,"[448204.9126, 4634830.179]",1,S MICHIGAN AVE,W,30
3658,13.65217391,2.130434783,B910703,"[448209.3392, 4634724.47]",1,S MICHIGAN AVE,E,30
3829,0.768707483,0.156462585,B329412,"[447932.3559, 4635801.618]",1,S STATE ST,E,30
3836,0.351351351,0.081081081,B620709,"[446704.2976, 4635209.678]",1,S JEFFERSON ST,E,30
3838,2.818181818,0.5,B714316,"[445741.8089, 4635491.69]",1,W TAYLOR ST,N,30
3842,1.424657534,0.260273973,B527519,"[447287.4776, 4636830.603]",1,S FRANKLIN ST,W,30
3844,2.564417178,0.343558282,B545517,"[447947.435, 4637400.011]",1,E WACKER-UL DR,S,30
3846,0.707317073,0.097560976,B242415,"[447146.6845, 4638345.138]",1,N ORLEANS ST,W,30
3847,3.846846847,0.693693694,B260414,"[446441.3306, 4637370.387]",1,N UNION AVE,E,30
3848,4.627272727,1.190909091,B260415,"[446448.4966, 4637324.494]",1,N UNION AVE,W,30
3849,2.056497175,0.389830508,B241413,"[447329.9687, 4638110.729]",1,W ONTARIO ST,S,30
3851,2.614194299,0.417808036,B287723,"[446269.1985, 4634966.508]",1,W MAXWELL ST,N,30
3852,2.614194299,0.417808036,B287724,"[446269.5095, 4634963.401]",1,W MAXWELL ST,S,30
3868,3.873873874,0.459459459,B261410,"[446797.7875, 4636960.747]",1,N CLINTON ST,W,30
3869,3.111111111,0.444444444,B261411,"[446801.0733, 4636946.31]",1,N CLINTON ST,E,30
3870,2.425,0.4375,B527520,"[447453.6731, 4637146.493]",1,W RANDOLPH ST,N,30
3871,1.284023669,0.088757396,B527521,"[447570.8931, 4637144.807]",1,W RANDOLPH ST,N,30
3872,3.832369942,0.38150289,B527522,"[447717.9885, 4637152.896]",1,W RANDOLPH ST,N,30
3873,0.906040268,0.060402685,B527523,"[447476.0279, 4637142.947]",1,W RANDOLPH ST,S,30
3874,1.482954545,0.153409091,B545518,"[447988.1673, 4637144.155]",1,E RANDOLPH ST,N,30
3875,3.868852459,0.546448087,B545519,"[448107.933, 4637143.418]",1,E RANDOLPH ST,N,30
3882,0.748148148,0.259259259,B517513,"[447715.0409, 4637335.079]",1,N GARVEY CT,E,30
3883,1.029850746,0.223880597,B517514,"[447712.6656, 4637348.552]",1,N GARVEY CT,W,30
